source	target	interaction	symmetry	weight	negation
at1g11915	at3g08040	validated_ppi	symmetrical	0.0	affirmative
at2g44080	at5g67130	validated_ppi	symmetrical	1.9804751440000001	affirmative
at1g34640	at2g23093	validated_ppi	symmetrical	1.0	affirmative
at5g11260	at4g01610	repression	asymmetrical	0.0	affirmative
at2g22425	at3g52640	validated_ppi	symmetrical	1.0	affirmative
at3g10640	at4g32000	validated_ppi	symmetrical	1.0	affirmative
at1g31812	at4g34220	validated_ppi	symmetrical	1.0	affirmative
at3g08600	at3g10640	validated_ppi	symmetrical	0.0	affirmative
at3g12180	at5g06820	validated_ppi	symmetrical	1.0	affirmative
at2g41100	at5g56030	validated_ppi	symmetrical	2.053763767	affirmative
at5g09690	at5g64560	validated_ppi	symmetrical	1.0	affirmative
at4g28490	at4g35600	validated_ppi	symmetrical	1.405219684	affirmative
at2g36830	at5g06320	validated_ppi	symmetrical	0.0	affirmative
at1g34640	at4g16620	validated_ppi	symmetrical	1.0	affirmative
at1g29060	at3g17440	validated_ppi	symmetrical	1.0	affirmative
at1g15150	at1g21240	validated_ppi	symmetrical	1.0	affirmative
at3g26090	at3g26580	validated_ppi	symmetrical	1.0	affirmative
at5g15830	at5g21274	validated_ppi	symmetrical	1.0	affirmative
at1g36050	at2g40540	validated_ppi	symmetrical	1.0	affirmative
at4g28910	at5g13530	validated_ppi	symmetrical	1.0	affirmative
at2g31180	at2g41100	validated_ppi	symmetrical	2.053763767	affirmative
at2g26180	at5g07475	validated_ppi	symmetrical	1.0	affirmative
at1g29060	at5g62850	validated_ppi	symmetrical	1.0	affirmative
at1g13580	at1g47640	validated_ppi	symmetrical	0.0	affirmative
at1g33490	at2g22425	validated_ppi	symmetrical	1.0	affirmative
at3g44050	at3g63130	validated_ppi	symmetrical	1.0	affirmative
at1g55250	at1g55255	validated_ppi	symmetrical	1.0	affirmative
at3g43810	at5g41920	validated_ppi	symmetrical	1.0	affirmative
at4g36180	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at4g28210	at4g30850	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at5g47610	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at4g39350	validated_ppi	symmetrical	1.0	affirmative
at2g25730	at5g51910	validated_ppi	symmetrical	1.0	affirmative
at3g56950	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at1g66410	at3g58120	validated_ppi	symmetrical	1.0	affirmative
at2g41400	at3g59780	validated_ppi	symmetrical	1.0	affirmative
at2g28380	at2g41100	validated_ppi	symmetrical	2.053763767	affirmative
at1g07820	at4g35620	validated_ppi	symmetrical	0.0	affirmative
at3g25805	at4g00350	validated_ppi	symmetrical	1.0	affirmative
at4g01010	at5g67620	validated_ppi	symmetrical	1.0	affirmative
at1g13600	at5g49450	validated_ppi	symmetrical	1.0	affirmative
at3g10640	at5g27060	validated_ppi	symmetrical	1.0	affirmative
at3g47620	at5g19960	validated_ppi	symmetrical	1.0	affirmative
at1g48480	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at3g62920	activation	asymmetrical	1.0	affirmative
at3g45640	at1g09770	phosphorylation	asymmetrical	1.5854766465	affirmative
at4g01370	at2g05260	phosphorylation	asymmetrical	1.0	affirmative
at1g13600	at1g75390	validated_ppi	symmetrical	1.0	affirmative
at3g03210	at5g27370	validated_ppi	symmetrical	1.0	affirmative
at5g49760	at5g59650	validated_ppi	symmetrical	1.0	affirmative
at1g34640	at2g35710	validated_ppi	symmetrical	1.0	affirmative
at3g26090	at5g65650	validated_ppi	symmetrical	1.0	affirmative
at3g08040	at5g63030	validated_ppi	symmetrical	0.0	affirmative
at3g45640	at3g58780	phosphorylation	asymmetrical	1.5854766465	affirmative
at3g58760	at4g02010	validated_ppi	symmetrical	1.0	affirmative
at1g57990	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at4g13020	at5g21274	validated_ppi	symmetrical	1.0	affirmative
at3g05330	at3g17360	validated_ppi	symmetrical	0.0	affirmative
at2g48070	at5g22290	validated_ppi	symmetrical	1.0	affirmative
at5g37050	at5g41940	validated_ppi	symmetrical	1.0	affirmative
at1g15500	at3g10640	validated_ppi	symmetrical	1.0	affirmative
at2g26760	at5g16690	validated_ppi	symmetrical	0.0	affirmative
at1g14700	at3g63310	validated_ppi	symmetrical	1.0	affirmative
at2g24220	at3g08040	validated_ppi	symmetrical	1.0	affirmative
at1g16860	at1g21240	validated_ppi	symmetrical	1.0	affirmative
at2g46600	at5g65930	validated_ppi	symmetrical	1.0	affirmative
at1g78300	at2g22240	validated_ppi	symmetrical	1.0	affirmative
at3g22840	at5g21920	validated_ppi	symmetrical	1.0	affirmative
at5g13790	at1g71880	repression	asymmetrical	0.0	affirmative
at4g29450	at5g11890	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at2g45960	validated_ppi	symmetrical	1.0	affirmative
at3g29270	at5g20270	validated_ppi	symmetrical	0.0	affirmative
at2g41100	at4g23170	validated_ppi	symmetrical	2.053763767	affirmative
at1g21240	at5g13720	validated_ppi	symmetrical	1.0	affirmative
at5g03545	at5g24000	validated_ppi	symmetrical	0.0	affirmative
at4g01370	at1g50420	phosphorylation	asymmetrical	1.0	affirmative
at2g18290	at4g19210	validated_ppi	symmetrical	1.0	affirmative
at1g47260	at4g25680	validated_ppi	symmetrical	1.0	affirmative
at1g64900	at3g58040	validated_ppi	symmetrical	1.0	affirmative
at3g18780	at5g65940	validated_ppi	symmetrical	1.0	affirmative
at1g15820	at3g07370	validated_ppi	symmetrical	1.0	affirmative
at2g29250	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at1g79820	validated_ppi	symmetrical	1.0	affirmative
at2g16250	at4g04570	validated_ppi	symmetrical	1.0	affirmative
at1g14260	at5g06320	validated_ppi	symmetrical	1.0	affirmative
at1g18520	at3g17000	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at3g27770	validated_ppi	symmetrical	1.0	affirmative
at1g02690	at3g54230	validated_ppi	symmetrical	0.0	affirmative
at3g26780	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at2g23760	at5g25220	validated_ppi	symmetrical	0.0	affirmative
at4g20390	at4g30850	validated_ppi	symmetrical	0.0	affirmative
at4g29660	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at3g08040	at5g27370	validated_ppi	symmetrical	0.0	affirmative
at5g37050	at5g53130	validated_ppi	symmetrical	1.2319146275	affirmative
at4g05370	at5g24010	validated_ppi	symmetrical	1.0	affirmative
at2g22425	at5g47910	validated_ppi	symmetrical	1.0	affirmative
at3g08040	at3g17620	validated_ppi	symmetrical	1.0	affirmative
at1g63110	at4g39350	validated_ppi	symmetrical	1.0	affirmative
at1g72770	at3g50500	validated_ppi	symmetrical	1.1129695115	affirmative
at1g21240	at2g04040	validated_ppi	symmetrical	2.0075170135000002	affirmative
at2g38810	at3g12810	validated_ppi	symmetrical	0.0	affirmative
at3g18800	at4g32650	validated_ppi	symmetrical	1.3621741835	affirmative
at3g19210	at4g26840	validated_ppi	symmetrical	0.0	affirmative
at1g16260	at1g80865	validated_ppi	symmetrical	1.3381111475	affirmative
at4g10400	at5g42190	validated_ppi	symmetrical	1.0	affirmative
at2g38510	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at1g13770	at2g48070	validated_ppi	symmetrical	1.0	affirmative
at1g63120	at3g26350	validated_ppi	symmetrical	1.0	affirmative
at1g34640	at3g22845	validated_ppi	symmetrical	1.0	affirmative
at3g08040	at4g19960	validated_ppi	symmetrical	1.0	affirmative
at1g76540	at2g38620	validated_ppi	symmetrical	0.0	affirmative
at3g01550	at4g25360	validated_ppi	symmetrical	1.0	affirmative
at3g54610	at5g51850	validated_ppi	symmetrical	0.0	affirmative
at2g22425	at5g40640	validated_ppi	symmetrical	1.0	affirmative
at3g29800	at5g13840	validated_ppi	symmetrical	0.0	affirmative
at1g34640	at1g52600	validated_ppi	symmetrical	1.0	affirmative
at2g28880	at3g27960	validated_ppi	symmetrical	1.0	affirmative
at1g65690	at5g63050	validated_ppi	symmetrical	1.962125596	affirmative
at3g28220	at5g55330	validated_ppi	symmetrical	0.0	affirmative
at2g20180	at1g15260	repression	asymmetrical	1.2837326155	affirmative
at1g34470	at5g06100	validated_ppi	symmetrical	1.0	affirmative
at4g04570	at5g52240	validated_ppi	symmetrical	1.146159996	affirmative
at1g14700	at3g42725	validated_ppi	symmetrical	1.0	affirmative
at3g21640	at3g66654	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at4g28310	repression	asymmetrical	1.1748333085	affirmative
at2g23790	at3g10640	validated_ppi	symmetrical	1.0	affirmative
at2g38510	at3g13175	validated_ppi	symmetrical	1.2689760615	affirmative
at4g33270	at5g20920	validated_ppi	symmetrical	1.0	affirmative
at1g03340	at5g06320	validated_ppi	symmetrical	1.0	affirmative
at1g27700	at2g36305	validated_ppi	symmetrical	1.0	affirmative
at2g33110	at3g21580	validated_ppi	symmetrical	1.0	affirmative
at2g23080	at2g46830	phosphorylation	asymmetrical	1.0	affirmative
at1g59560	at4g38690	validated_ppi	symmetrical	0.0	affirmative
at1g34640	at2g44930	validated_ppi	symmetrical	1.0	affirmative
at2g18170	at1g59810	phosphorylation	asymmetrical	1.0	affirmative
at1g05640	at1g14700	validated_ppi	symmetrical	1.0	affirmative
at3g20310	at5g01810	validated_ppi	symmetrical	1.0	affirmative
at1g51930	at3g66654	validated_ppi	symmetrical	1.0	affirmative
at4g14455	at5g01540	validated_ppi	symmetrical	1.489576939	affirmative
at1g76670	at5g22290	validated_ppi	symmetrical	1.0	affirmative
at2g34390	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at4g29330	at5g63030	validated_ppi	symmetrical	1.1669583485	affirmative
at4g04570	at5g63930	validated_ppi	symmetrical	1.0	affirmative
at1g51580	at5g17790	validated_ppi	symmetrical	1.0	affirmative
at1g31812	at1g33490	validated_ppi	symmetrical	1.0	affirmative
at1g63650	at5g53200	validated_ppi	symmetrical	0.0	affirmative
at3g51920	at5g66790	validated_ppi	symmetrical	1.6179985234999998	affirmative
at2g05830	at5g28640	validated_ppi	symmetrical	1.0	affirmative
at1g11915	at3g17000	validated_ppi	symmetrical	1.0	affirmative
at1g51170	at2g33330	validated_ppi	symmetrical	0.0	affirmative
at3g08040	at3g21090	validated_ppi	symmetrical	0.0	affirmative
at3g04100	at3g43810	validated_ppi	symmetrical	1.0	affirmative
at2g38300	at5g65210	validated_ppi	symmetrical	1.0	affirmative
at1g70130	at2g42290	validated_ppi	symmetrical	0.0	affirmative
at2g32840	at5g24660	validated_ppi	symmetrical	1.0	affirmative
at1g21870	at2g22425	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at5g54800	validated_ppi	symmetrical	1.0	affirmative
at3g21090	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at2g19190	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at2g41100	at4g02640	validated_ppi	symmetrical	2.053763767	affirmative
at1g16170	at4g31330	validated_ppi	symmetrical	0.0	affirmative
at5g01180	at5g67130	validated_ppi	symmetrical	1.0	affirmative
at4g29330	at5g14030	validated_ppi	symmetrical	1.0	affirmative
at1g01230	at5g11890	validated_ppi	symmetrical	1.0	affirmative
at2g39530	at4g31590	validated_ppi	symmetrical	0.8318532210345697	affirmative
at1g68380	at3g21580	validated_ppi	symmetrical	1.0	affirmative
at5g06820	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at1g66470	at2g42870	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at5g38990	validated_ppi	symmetrical	1.0	affirmative
at4g36820	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at2g45340	at3g03210	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at3g14350	validated_ppi	symmetrical	1.0	affirmative
at1g14700	at4g27420	validated_ppi	symmetrical	1.0	affirmative
at1g59580	at5g56110	phosphorylation	asymmetrical	1.325404236	affirmative
at2g26180	at5g60880	validated_ppi	symmetrical	0.0	affirmative
at1g29060	at4g21680	validated_ppi	symmetrical	1.0	affirmative
at2g27960	at2g31920	validated_ppi	symmetrical	1.0	affirmative
at4g33950	at1g32900	gene regulation	asymmetrical	1.0	affirmative
at5g49540	at5g63050	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at2g18170	activation	asymmetrical	1.0	affirmative
at3g51920	at5g01890	validated_ppi	symmetrical	1.0	affirmative
at1g27190	at3g03210	validated_ppi	symmetrical	1.0	affirmative
at2g38510	at5g20270	validated_ppi	symmetrical	0.0	affirmative
at5g11890	at5g37060	validated_ppi	symmetrical	1.0	affirmative
at1g62950	at3g26370	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at4g04750	validated_ppi	symmetrical	1.0	affirmative
at2g04080	at4g14455	validated_ppi	symmetrical	1.0	affirmative
at3g16690	at5g11890	validated_ppi	symmetrical	0.0	affirmative
at1g51460	at4g20790	validated_ppi	symmetrical	1.0	affirmative
at2g16740	at5g19080	validated_ppi	symmetrical	1.0	affirmative
at4g04570	at5g37780	validated_ppi	symmetrical	1.0	affirmative
at1g21010	at4g34440	validated_ppi	symmetrical	1.0	affirmative
at1g10660	at3g08040	validated_ppi	symmetrical	0.0	affirmative
at1g20620	at1g80670	validated_ppi	symmetrical	1.0	affirmative
at1g14660	at3g18800	validated_ppi	symmetrical	1.0	affirmative
at3g13175	at5g51160	validated_ppi	symmetrical	1.2689760615	affirmative
at2g20180	at5g66590	activation	asymmetrical	0.0	affirmative
at2g26180	at3g45440	validated_ppi	symmetrical	1.0	affirmative
at1g67720	at3g08040	validated_ppi	symmetrical	0.0	affirmative
at3g19150	at5g54900	validated_ppi	symmetrical	1.0	affirmative
at1g14700	at2g36830	validated_ppi	symmetrical	0.0	affirmative
at3g59730	at5g06100	validated_ppi	symmetrical	1.0	affirmative
at1g65690	at3g23560	validated_ppi	symmetrical	1.962125596	affirmative
at1g56145	at5g21274	validated_ppi	symmetrical	1.0	affirmative
at1g71900	at3g10640	validated_ppi	symmetrical	1.0	affirmative
at3g18800	at4g30190	validated_ppi	symmetrical	1.0	affirmative
at3g06100	at5g06320	validated_ppi	symmetrical	1.0	affirmative
at4g30850	at5g62850	validated_ppi	symmetrical	1.0	affirmative
at1g63120	at1g79820	validated_ppi	symmetrical	1.0	affirmative
at4g16143	at5g19960	validated_ppi	symmetrical	1.0	affirmative
at2g30980	at5g21274	validated_ppi	symmetrical	1.0	affirmative
at1g59580	at4g23810	phosphorylation	asymmetrical	2.1747091285	affirmative
at1g04360	at2g27290	validated_ppi	symmetrical	1.0	affirmative
at1g10210	at1g75950	phosphorylation	asymmetrical	1.0	affirmative
at3g51300	at3g55660	validated_ppi	symmetrical	0.7536338038403176	affirmative
at3g26370	at5g13400	validated_ppi	symmetrical	1.0	affirmative
at3g08680	at5g11890	validated_ppi	symmetrical	0.0	affirmative
at4g22200	at4g28088	validated_ppi	symmetrical	0.0	affirmative
at1g29060	at5g10190	validated_ppi	symmetrical	1.2396682745	affirmative
at1g21240	at2g05520	validated_ppi	symmetrical	1.9104607425	affirmative
at2g39180	at3g10640	validated_ppi	symmetrical	1.0	affirmative
at1g29060	at1g75810	validated_ppi	symmetrical	1.0	affirmative
at1g44960	at3g08040	validated_ppi	symmetrical	0.0	affirmative
at1g48480	at5g59650	validated_ppi	symmetrical	1.0	affirmative
at2g40540	at3g53190	validated_ppi	symmetrical	1.0	affirmative
at3g01300	at3g22960	validated_ppi	symmetrical	1.0	affirmative
at4g01370	at5g63470	phosphorylation	asymmetrical	1.0	affirmative
at4g37680	at5g41940	validated_ppi	symmetrical	1.0	affirmative
at5g11890	at5g58150	validated_ppi	symmetrical	1.0	affirmative
at1g17280	at3g30390	validated_ppi	symmetrical	1.0	affirmative
at3g17860	at5g14760	validated_ppi	symmetrical	1.0	affirmative
at2g39100	at5g61010	validated_ppi	symmetrical	1.6617126615	affirmative
at3g54020	at3g59740	validated_ppi	symmetrical	1.0	affirmative
at1g20950	at1g22300	validated_ppi	symmetrical	1.0	affirmative
at5g06320	at5g12480	validated_ppi	symmetrical	1.0	affirmative
at3g50500	at1g07430	gene regulation	asymmetrical	1.1129695115	affirmative
at3g45930	at4g35620	validated_ppi	symmetrical	0.0	affirmative
at4g04480	at4g20790	validated_ppi	symmetrical	1.0	affirmative
at3g26370	at4g29450	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at4g12950	validated_ppi	symmetrical	1.0	affirmative
at4g23650	at2g45820	phosphorylation	asymmetrical	1.0	affirmative
at1g21240	at4g13530	validated_ppi	symmetrical	1.0	affirmative
at5g19010	at1g49820	phosphorylation	asymmetrical	1.0	affirmative
at1g34640	at2g04040	validated_ppi	symmetrical	2.0075170135000002	affirmative
at1g27290	at4g30660	validated_ppi	symmetrical	1.0	affirmative
at1g06225	at3g66654	validated_ppi	symmetrical	0.0	affirmative
at4g28910	at5g19440	validated_ppi	symmetrical	1.2856575535	affirmative
at5g50200	at5g60780	validated_ppi	symmetrical	1.6416328345	affirmative
at3g20600	at5g39040	validated_ppi	symmetrical	1.0	affirmative
at5g13790	at5g25580	activation	asymmetrical	0.0	affirmative
at1g48480	at2g26180	validated_ppi	symmetrical	1.0	affirmative
at3g08600	at3g25805	validated_ppi	symmetrical	0.0	affirmative
at2g32040	at4g20790	validated_ppi	symmetrical	1.0	affirmative
at1g17080	at3g16310	validated_ppi	symmetrical	1.0	affirmative
at4g04540	at5g50520	validated_ppi	symmetrical	1.0	affirmative
at1g68380	at4g01410	validated_ppi	symmetrical	1.0	affirmative
at4g20790	at4g23220	validated_ppi	symmetrical	2.374599439	affirmative
at3g61750	at5g35460	validated_ppi	symmetrical	1.0	affirmative
at2g04360	at4g20790	validated_ppi	symmetrical	1.0	affirmative
at1g53270	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at3g03770	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at5g05140	activation	asymmetrical	1.365341495	affirmative
at2g33580	at4g04570	validated_ppi	symmetrical	1.7090546894999998	affirmative
at2g16595	at3g26200	validated_ppi	symmetrical	1.0	affirmative
at4g20790	at5g38560	validated_ppi	symmetrical	1.0	affirmative
at4g32650	at5g14570	validated_ppi	symmetrical	1.3621741835	affirmative
at4g20790	at5g16150	validated_ppi	symmetrical	1.0	affirmative
at2g32950	at5g11260	validated_ppi	symmetrical	1.0	affirmative
at3g20600	at5g08050	validated_ppi	symmetrical	1.0	affirmative
at3g08040	at5g62850	validated_ppi	symmetrical	0.0	affirmative
at2g22425	at5g10840	validated_ppi	symmetrical	1.0	affirmative
at1g32210	at3g25805	validated_ppi	symmetrical	1.0	affirmative
at1g19700	at1g26260	validated_ppi	symmetrical	1.0	affirmative
at1g07860	at4g37220	validated_ppi	symmetrical	1.0	affirmative
at4g38690	at5g01550	validated_ppi	symmetrical	1.0	affirmative
at5g13790	at1g70210	activation	asymmetrical	1.0	affirmative
at3g59900	at3g62360	validated_ppi	symmetrical	1.0	affirmative
at2g28740	at3g25980	validated_ppi	symmetrical	0.0	affirmative
at1g54310	at3g26090	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at4g23170	validated_ppi	symmetrical	1.0	affirmative
at4g07820	at4g34460	validated_ppi	symmetrical	1.3010415265	affirmative
at1g17280	at1g75020	validated_ppi	symmetrical	1.2723702865	affirmative
at2g27290	at5g35870	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at4g38430	phosphorylation	asymmetrical	1.0	affirmative
at4g27230	at5g22880	validated_ppi	symmetrical	0.7788877593370348	affirmative
at5g55330	at5g56100	validated_ppi	symmetrical	1.0	affirmative
at5g40440	at3g04720	gene regulation	asymmetrical	2.4808495555	affirmative
at3g32980	at3g54220	validated_ppi	symmetrical	1.0	affirmative
at1g31880	at1g51660	validated_ppi	symmetrical	1.0	affirmative
at3g25805	at3g61750	validated_ppi	symmetrical	1.0	affirmative
at4g19660	at5g06950	validated_ppi	symmetrical	0.0	affirmative
at1g14360	at3g60600	validated_ppi	symmetrical	1.0	affirmative
at2g20000	at4g21530	validated_ppi	symmetrical	1.0	affirmative
at1g61420	at4g05370	validated_ppi	symmetrical	1.1693715155	affirmative
at1g16010	at1g17280	validated_ppi	symmetrical	1.0	affirmative
at3g13720	at4g17486	validated_ppi	symmetrical	1.1269826835	affirmative
at1g30500	at3g45640	validated_ppi	symmetrical	1.0	affirmative
at2g01730	at5g51660	validated_ppi	symmetrical	1.0	affirmative
at1g43700	at4g38900	validated_ppi	symmetrical	1.0	affirmative
at2g41090	at2g46130	validated_ppi	symmetrical	1.0	affirmative
at2g44350	at4g05190	validated_ppi	symmetrical	0.0	affirmative
at3g60220	at5g37050	validated_ppi	symmetrical	0.0	affirmative
at4g12030	at5g62850	validated_ppi	symmetrical	0.0	affirmative
at2g41090	at5g49450	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at2g41050	repression	asymmetrical	1.0	affirmative
at1g80670	at4g39690	validated_ppi	symmetrical	1.0	affirmative
at2g36305	at5g13580	validated_ppi	symmetrical	1.0	affirmative
at3g47620	at4g02770	validated_ppi	symmetrical	1.0	affirmative
at2g41705	at3g26350	validated_ppi	symmetrical	1.0	affirmative
at1g43800	at3g22320	validated_ppi	symmetrical	1.0	affirmative
at2g01950	at4g30190	validated_ppi	symmetrical	1.0	affirmative
at1g47640	at3g26350	validated_ppi	symmetrical	1.0	affirmative
at1g58340	at2g41400	validated_ppi	symmetrical	1.0	affirmative
at3g17600	at4g29080	validated_ppi	symmetrical	0.0	affirmative
at1g74370	at1g77350	validated_ppi	symmetrical	1.0	affirmative
at3g08600	at3g13175	validated_ppi	symmetrical	0.0	affirmative
at1g69850	at3g57650	validated_ppi	symmetrical	1.0	affirmative
at2g28990	at5g41500	validated_ppi	symmetrical	1.0	affirmative
at1g25510	at1g61610	validated_ppi	symmetrical	0.0	affirmative
at1g18660	at1g32230	validated_ppi	symmetrical	1.0	affirmative
at1g11890	at3g20600	validated_ppi	symmetrical	1.0	affirmative
at1g51660	at4g39940	gene regulation	asymmetrical	1.678222296	affirmative
at1g23080	at4g30850	validated_ppi	symmetrical	1.0	affirmative
at1g50290	at4g20790	validated_ppi	symmetrical	1.0	affirmative
at1g71230	at2g42580	validated_ppi	symmetrical	1.0	affirmative
at3g27770	at5g59650	validated_ppi	symmetrical	1.0	affirmative
at1g16170	at4g00430	validated_ppi	symmetrical	0.0	affirmative
at2g22425	at4g04750	validated_ppi	symmetrical	1.0	affirmative
at1g25490	at4g24900	validated_ppi	symmetrical	1.0	affirmative
at4g28910	at5g20900	validated_ppi	symmetrical	1.0	affirmative
at1g14700	at5g37060	validated_ppi	symmetrical	1.0	affirmative
at1g21240	at3g61260	validated_ppi	symmetrical	0.0	affirmative
at3g17000	at3g17840	validated_ppi	symmetrical	1.0	affirmative
at1g14700	at4g04860	validated_ppi	symmetrical	1.0	affirmative
at4g14640	at5g39670	validated_ppi	symmetrical	1.0	affirmative
at2g37210	at5g20990	validated_ppi	symmetrical	1.1424934255	affirmative
at3g18800	at4g36850	validated_ppi	symmetrical	1.0	affirmative
at2g15970	at5g03345	validated_ppi	symmetrical	0.0	affirmative
at3g59790	at3g07740	phosphorylation	asymmetrical	1.0	affirmative
at1g22710	at3g54180	validated_ppi	symmetrical	1.0	affirmative
at1g15370	at3g24140	validated_ppi	symmetrical	1.0	affirmative
at4g14455	at4g30190	validated_ppi	symmetrical	1.0	affirmative
at2g28315	at2g35520	validated_ppi	symmetrical	1.0	affirmative
at1g32320	at3g08040	validated_ppi	symmetrical	1.0	affirmative
at4g20790	at5g12480	validated_ppi	symmetrical	1.0	affirmative
at2g46070	at5g56580	validated_ppi	symmetrical	0.0	affirmative
at1g58110	at2g41100	validated_ppi	symmetrical	2.053763767	affirmative
at3g50310	at5g21274	validated_ppi	symmetrical	1.0	affirmative
at2g43790	at4g17390	phosphorylation	asymmetrical	1.0	affirmative
at1g80865	at5g19700	validated_ppi	symmetrical	1.0	affirmative
at1g21700	at2g46020	validated_ppi	symmetrical	1.0	affirmative
at1g59840	at5g06100	validated_ppi	symmetrical	1.0	affirmative
at1g14810	at5g48820	validated_ppi	symmetrical	1.0	affirmative
at3g18800	at5g06530	validated_ppi	symmetrical	0.0	affirmative
at1g17280	at1g68380	validated_ppi	symmetrical	1.0	affirmative
at2g43420	at3g53510	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at5g12860	repression	asymmetrical	1.0	affirmative
at4g14640	at4g23170	validated_ppi	symmetrical	1.0	affirmative
at2g38050	at3g66654	validated_ppi	symmetrical	1.0	affirmative
at2g01680	at3g18800	validated_ppi	symmetrical	1.0	affirmative
at1g54730	at5g03345	validated_ppi	symmetrical	1.0	affirmative
at2g26180	at2g42770	validated_ppi	symmetrical	1.0	affirmative
at4g11330	at2g23380	phosphorylation	asymmetrical	1.0	affirmative
at3g12280	at3g48750	validated_ppi	symmetrical	1.0	affirmative
at1g23380	at1g75410	validated_ppi	symmetrical	1.0	affirmative
at4g25920	at5g52010	validated_ppi	symmetrical	1.0	affirmative
at2g23200	at5g37050	validated_ppi	symmetrical	1.4206354365	affirmative
at3g02880	at5g35460	validated_ppi	symmetrical	1.0	affirmative
at1g07860	at1g27300	validated_ppi	symmetrical	1.0	affirmative
at1g69330	at3g08040	validated_ppi	symmetrical	0.0	affirmative
at4g30850	at5g10190	validated_ppi	symmetrical	1.2396682745	affirmative
at1g17840	at3g12180	validated_ppi	symmetrical	1.0	affirmative
at4g35600	at5g21274	validated_ppi	symmetrical	1.0	affirmative
at2g20180	at5g65530	activation	asymmetrical	1.0	affirmative
at3g28450	at5g21274	validated_ppi	symmetrical	1.190464443	affirmative
at1g14400	at3g13550	validated_ppi	symmetrical	1.0	affirmative
at3g42725	at4g19030	validated_ppi	symmetrical	1.0	affirmative
at5g08050	at5g37050	validated_ppi	symmetrical	1.0	affirmative
at5g19060	at5g47180	validated_ppi	symmetrical	1.0	affirmative
at1g35720	at3g26090	validated_ppi	symmetrical	1.2404656885	affirmative
at2g46330	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at4g14455	at4g35580	validated_ppi	symmetrical	1.0	affirmative
at1g61590	at3g07780	validated_ppi	symmetrical	1.0	affirmative
at4g25360	at5g17010	validated_ppi	symmetrical	1.0	affirmative
at2g27970	at2g38620	validated_ppi	symmetrical	1.0	affirmative
at2g29180	at3g20600	validated_ppi	symmetrical	1.0	affirmative
at1g59580	at4g00210	phosphorylation	asymmetrical	1.325404236	affirmative
at3g02410	at3g20600	validated_ppi	symmetrical	1.0	affirmative
at2g31880	at3g03210	validated_ppi	symmetrical	1.0	affirmative
at1g08140	at2g40890	validated_ppi	symmetrical	1.0	affirmative
at3g27960	at4g30490	validated_ppi	symmetrical	0.0	affirmative
at3g06170	at4g14455	validated_ppi	symmetrical	1.0	affirmative
at5g37060	at5g49540	validated_ppi	symmetrical	1.0	affirmative
at2g20130	at3g01550	validated_ppi	symmetrical	1.0	affirmative
at1g47640	at5g40670	validated_ppi	symmetrical	1.0	affirmative
at3g54020	at3g66654	validated_ppi	symmetrical	1.0	affirmative
at4g36180	at5g59650	validated_ppi	symmetrical	1.0	affirmative
at1g51880	at3g66654	validated_ppi	symmetrical	1.0	affirmative
at1g19570	at5g15500	validated_ppi	symmetrical	1.0	affirmative
at3g25805	at5g60320	validated_ppi	symmetrical	1.0	affirmative
at3g60600	at4g26450	validated_ppi	symmetrical	1.0	affirmative
at3g63310	at4g37680	validated_ppi	symmetrical	1.0	affirmative
at1g04340	at4g19030	validated_ppi	symmetrical	1.0	affirmative
at1g64900	at5g53890	validated_ppi	symmetrical	1.183585993	affirmative
at1g14700	at5g58050	validated_ppi	symmetrical	1.0	affirmative
at1g66410	at5g49490	validated_ppi	symmetrical	1.0	affirmative
at3g44460	at3g56850	validated_ppi	symmetrical	1.0	affirmative
